1,0,21,326,366,523,1,-1,-1,-1
1,1,380,309,643,453,1,-1,-1,-1
1,2,647,273,854,380,1,-1,-1,-1
1,3,289,611,504,803,1,-1,-1,-1
1,4,984,458,1073,575,1,-1,-1,-1
1,5,1314,423,1357,488,1,-1,-1,-1
2,0,21,326,366,523,1,-1,-1,-1
2,1,380,309,643,453,1,-1,-1,-1
2,2,647,273,854,380,1,-1,-1,-1
2,3,325,603,546,781,1,-1,-1,-1
2,4,997,456,1089,563,1,-1,-1,-1
2,5,1318,422,1361,486,1,-1,-1,-1
3,0,21,326,366,523,1,-1,-1,-1
3,1,380,309,643,453,1,-1,-1,-1
3,2,647,273,854,380,1,-1,-1,-1
3,3,370,588,582,762,1,-1,-1,-1
3,4,1014,450,1096,557,1,-1,-1,-1
3,5,1323,420,1365,482,1,-1,-1,-1
4,0,21,326,366,523,1,-1,-1,-1
4,1,380,309,643,453,1,-1,-1,-1
4,2,647,273,854,380,1,-1,-1,-1
4,3,409,575,620,745,1,-1,-1,-1
4,4,1029,446,1110,550,1,-1,-1,-1
4,5,1327,417,1368,479,1,-1,-1,-1
5,0,21,326,366,523,1,-1,-1,-1
5,1,380,309,643,453,1,-1,-1,-1
5,2,647,273,854,380,1,-1,-1,-1
5,3,456,558,653,729,1,-1,-1,-1
5,4,1044,440,1121,546,1,-1,-1,-1
5,5,1332,415,1372,476,1,-1,-1,-1
6,0,21,326,366,523,1,-1,-1,-1
6,1,380,309,643,453,1,-1,-1,-1
6,2,647,273,854,380,1,-1,-1,-1
6,3,491,549,679,712,1,-1,-1,-1
6,4,1056,437,1133,538,1,-1,-1,-1
6,5,1335,414,1375,474,1,-1,-1,-1
7,0,21,326,366,523,1,-1,-1,-1
7,1,380,309,643,453,1,-1,-1,-1
7,2,647,273,854,380,1,-1,-1,-1
7,3,492,548,689,712,1,-1,-1,-1
7,4,1056,436,1134,539,1,-1,-1,-1
7,5,1335,413,1374,473,1,-1,-1,-1
8,0,21,326,366,523,1,-1,-1,-1
8,1,380,309,643,453,1,-1,-1,-1
8,2,647,273,854,380,1,-1,-1,-1
8,3,525,539,717,696,1,-1,-1,-1
8,4,1070,433,1144,531,1,-1,-1,-1
8,5,1339,411,1378,471,1,-1,-1,-1
9,0,21,326,366,523,1,-1,-1,-1
9,1,380,309,643,453,1,-1,-1,-1
9,2,647,273,854,380,1,-1,-1,-1
9,3,558,532,746,680,1,-1,-1,-1
9,4,1080,430,1154,525,1,-1,-1,-1
9,5,1343,410,1381,469,1,-1,-1,-1
