1,0,6,648,179,789,1,-1,-1,-1
1,1,1389,476,1426,520,1,-1,-1,-1
1,2,587,403,840,536,1,-1,-1,-1
1,3,989,415,1161,508,1,-1,-1,-1
1,4,929,403,1061,472,1,-1,-1,-1
2,0,0,655,142,791,1,-1,-1,-1
2,1,1391,474,1425,520,1,-1,-1,-1
2,2,587,403,840,536,1,-1,-1,-1
2,3,987,416,1159,508,1,-1,-1,-1
2,4,929,401,1057,472,1,-1,-1,-1
3,0,0,665,104,792,1,-1,-1,-1
3,1,1393,474,1426,518,1,-1,-1,-1
3,2,587,403,840,536,1,-1,-1,-1
3,3,983,416,1158,508,1,-1,-1,-1
3,4,928,402,1056,472,1,-1,-1,-1
4,0,0,672,67,791,1,-1,-1,-1
4,1,1393,474,1426,517,1,-1,-1,-1
4,2,587,403,840,536,1,-1,-1,-1
4,3,979,418,1159,510,1,-1,-1,-1
4,4,929,402,1057,472,1,-1,-1,-1
5,0,0,673,67,790,1,-1,-1,-1
5,1,1393,474,1427,517,1,-1,-1,-1
5,2,587,403,840,536,1,-1,-1,-1
5,3,980,417,1159,509,1,-1,-1,-1
5,4,929,402,1057,472,1,-1,-1,-1
6,1,1394,474,1427,516,1,-1,-1,-1
6,2,587,403,840,536,1,-1,-1,-1
6,3,978,417,1155,509,1,-1,-1,-1
6,4,928,402,1056,472,1,-1,-1,-1
7,1,1395,474,1428,515,1,-1,-1,-1
7,2,587,403,840,536,1,-1,-1,-1
7,3,975,419,1155,510,1,-1,-1,-1
7,4,927,401,1055,471,1,-1,-1,-1
8,1,1396,474,1429,513,1,-1,-1,-1
8,2,587,403,840,536,1,-1,-1,-1
8,3,973,415,1150,511,1,-1,-1,-1
8,4,927,401,1054,471,1,-1,-1,-1
9,1,1397,474,1430,512,1,-1,-1,-1
9,2,587,403,840,536,1,-1,-1,-1
9,3,969,414,1147,511,1,-1,-1,-1
9,4,927,401,1055,471,1,-1,-1,-1
10,1,1399,473,1431,510,1,-1,-1,-1
10,2,587,403,840,536,1,-1,-1,-1
10,3,968,416,1146,512,1,-1,-1,-1
10,4,928,401,1055,471,1,-1,-1,-1
11,2,587,403,840,536,1,-1,-1,-1
11,3,967,415,1145,511,1,-1,-1,-1
11,4,928,401,1055,471,1,-1,-1,-1
12,2,587,403,840,536,1,-1,-1,-1
12,3,964,415,1143,512,1,-1,-1,-1
12,4,928,401,1055,470,1,-1,-1,-1
13,2,587,403,840,536,1,-1,-1,-1
13,3,962,415,1140,513,1,-1,-1,-1
13,4,927,401,1054,470,1,-1,-1,-1
13,5,1236,452,1337,502,1,-1,-1,-1
14,2,587,403,840,536,1,-1,-1,-1
14,3,960,416,1139,513,1,-1,-1,-1
